delta_wins,delta_losses,delta_draws,delta_height_in,delta_weight_lbs,delta_reach_in,delta_stat_reliability,delta_experience_log,delta_shrunk_win_rate,delta_shrunk_str_acc,delta_shrunk_str_def,delta_shrunk_td_acc,delta_shrunk_td_def,delta_shrunk_td_avg,delta_shrunk_sub_avg,delta_shrunk_slpm,delta_shrunk_sapm,delta_shrunk_strike_margin,stance_match,delta_schedule_strength,delta_schedule_std,delta_underdog_win_share,delta_favorite_loss_share,delta_lucky_finish_win_share,delta_unlucky_finish_loss_share,delta_upset_index,division_id,delta_recent_win_rate,delta_adj_win_rate,delta_adj_td_acc,delta_adj_td_def,delta_adj_str_acc,delta_adj_str_def,delta_adj_td_avg,delta_adj_sub_avg,abs_delta_wins,abs_delta_losses,abs_delta_draws,abs_delta_height_in,abs_delta_weight_lbs,abs_delta_reach_in,abs_delta_stat_reliability,abs_delta_experience_log,abs_delta_shrunk_win_rate,abs_delta_shrunk_str_acc,abs_delta_shrunk_str_def,abs_delta_shrunk_td_acc,abs_delta_shrunk_td_def,abs_delta_shrunk_td_avg,abs_delta_shrunk_sub_avg,abs_delta_shrunk_slpm,abs_delta_shrunk_sapm,abs_delta_shrunk_strike_margin,abs_delta_schedule_strength,abs_delta_schedule_std,abs_delta_underdog_win_share,abs_delta_favorite_loss_share,abs_delta_lucky_finish_win_share,abs_delta_unlucky_finish_loss_share,abs_delta_upset_index,abs_delta_recent_win_rate,abs_delta_adj_win_rate,abs_delta_adj_td_acc,abs_delta_adj_td_def,abs_delta_adj_str_acc,abs_delta_adj_str_def,abs_delta_adj_td_avg,abs_delta_adj_sub_avg,label
-3.0,-7.0,0.0,0.0,-15.0,-4.0,-0.1333333333333333,-0.5705448584676129,0.15000000000000002,0.01866666666666672,0.17866666666666664,0.2006666666666667,-0.2646666666666666,0.8966666666666665,0.046666666666666634,-0.6766666666666667,-3.079333333333333,2.4026666666666663,0.0,-0.15000000000000002,0.0,0.0,0.0,0.0,0.0,-0.75,5.0,1.0,1.1102230246251565e-16,0.15258430062077766,-0.34012374995791217,-0.07368139231497622,0.04858910713684461,0.7165080276298874,0.020305895519875328,3.0,7.0,0.0,0.0,15.0,4.0,0.1333333333333333,0.5705448584676129,0.15000000000000002,0.01866666666666672,0.17866666666666664,0.2006666666666667,0.2646666666666666,0.8966666666666665,0.046666666666666634,0.6766666666666667,3.079333333333333,2.4026666666666663,0.15000000000000002,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.1102230246251565e-16,0.15258430062077766,0.34012374995791217,0.07368139231497622,0.04858910713684461,0.7165080276298874,0.020305895519875328,0
4.0,1.0,0.0,4.0,0.0,1.0,0.07326007326007322,0.30538164955118186,0.016483516483516536,0.08959706959706959,0.029157509157509254,0.030952380952380953,0.4545054945054946,-0.7232967032967034,0.18205128205128207,0.710952380952381,-0.39923076923076906,1.11018315018315,0.0,-0.016483516483516536,0.0,0.0,0.0,0.0,0.0,-0.75,3.0,1.0,0.0,0.023722088826855947,0.4654098502200632,0.08354531843276813,0.01676219266488932,-0.7889653282840113,0.18542013439132654,4.0,1.0,0.0,4.0,0.0,1.0,0.07326007326007322,0.30538164955118186,0.016483516483516536,0.08959706959706959,0.029157509157509254,0.030952380952380953,0.4545054945054946,0.7232967032967034,0.18205128205128207,0.710952380952381,0.39923076923076906,1.11018315018315,0.016483516483516536,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.023722088826855947,0.4654098502200632,0.08354531843276813,0.01676219266488932,0.7889653282840113,0.18542013439132654,0
-5.0,-8.0,0.0,1.0,0.0,2.0,-0.14565826330532206,-0.6567795363890707,0.14425770308123254,0.041512605042016815,0.10815126050420176,-0.04296918767507002,0.5687955182072829,1.1619887955182069,-0.16022408963585433,0.5145378151260505,-1.425994397759104,1.9405322128851545,1.0,-0.14425770308123254,0.0,0.0,0.0,0.0,0.0,-0.75,7.0,1.0,0.0,-0.12440306538987267,0.4512150373023924,-0.052166406257542985,-0.014991747592705162,0.8428084225931456,-0.25676922706204935,5.0,8.0,0.0,1.0,0.0,2.0,0.14565826330532206,0.6567795363890707,0.14425770308123254,0.041512605042016815,0.10815126050420176,0.04296918767507002,0.5687955182072829,1.1619887955182069,0.16022408963585433,0.5145378151260505,1.425994397759104,1.9405322128851545,0.14425770308123254,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.12440306538987267,0.4512150373023924,0.052166406257542985,0.014991747592705162,0.8428084225931456,0.25676922706204935,0
1.0,2.0,0.0,0.0,7.0,0.0,0.012698412698412653,0.08223809823697215,-0.025396825396825418,0.08133333333333331,0.024285714285714355,0.2665079365079365,0.0019047619047618536,1.1206984126984127,0.0777777777777778,-0.5637777777777777,-0.5091428571428573,-0.05463492063492037,1.0,-0.0037698412698412564,-0.042233794710372176,0.0,-0.5,0.0,0.0,-0.75,8.0,-0.3333333333333333,-0.03021710642838593,0.2757104717847929,-0.0019713064669947267,0.08211186908117396,0.022285835445849722,1.159914806633243,0.08021442665211537,1.0,2.0,0.0,0.0,7.0,0.0,0.012698412698412653,0.08223809823697215,0.025396825396825418,0.08133333333333331,0.024285714285714355,0.2665079365079365,0.0019047619047618536,1.1206984126984127,0.0777777777777778,0.5637777777777777,0.5091428571428573,0.05463492063492037,0.0037698412698412564,0.042233794710372176,0.5,0.5,0.0,0.0,1.0,0.3333333333333333,0.03021710642838593,0.2757104717847929,0.0019713064669947267,0.08211186908117396,0.022285835445849722,1.159914806633243,0.08021442665211537,1
2.0,2.0,1.0,-1.0,-10.0,-2.0,0.07326007326007322,0.30538164955118186,-0.06043956043956045,-0.13805860805860803,-0.1471794871794872,-0.6468864468864469,-0.5144322344322344,-0.8110622710622711,-0.025641025641025605,-1.2879487179487183,3.792161172161172,-5.08010989010989,0.0,0.06043956043956045,0.0,0.0,0.0,0.0,0.0,-0.75,4.0,-1.0,1.1102230246251565e-16,-0.6032264200226708,-0.47167906966366663,-0.09815578747506465,-0.10046689803266434,-0.7395022494535455,-0.01487611393397456,2.0,2.0,1.0,1.0,10.0,2.0,0.07326007326007322,0.30538164955118186,0.06043956043956045,0.13805860805860803,0.1471794871794872,0.6468864468864469,0.5144322344322344,0.8110622710622711,0.025641025641025605,1.2879487179487183,3.792161172161172,5.08010989010989,0.06043956043956045,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.1102230246251565e-16,0.6032264200226708,0.47167906966366663,0.09815578747506465,0.10046689803266434,0.7395022494535455,0.01487611393397456,1
5.0,0.0,1.0,-2.0,0.0,1.0,0.1010526315789474,0.40546510810816416,0.03578947368421048,-0.00781052631578949,-0.04080000000000006,0.4505473684210527,-0.32833684210526315,0.6024631578947369,1.4054736842105262,-1.458484210526315,-1.0969684210526323,-0.3615157894736827,1.0,-0.03578947368421048,0.0,0.0,0.0,0.0,0.0,-0.75,5.0,1.0,0.0,0.4288971555972471,-0.3644984583770708,-0.0308099978639913,-0.06904004476757619,0.5618167995040402,1.3630904902364454,5.0,0.0,1.0,2.0,0.0,1.0,0.1010526315789474,0.40546510810816416,0.03578947368421048,0.00781052631578949,0.04080000000000006,0.4505473684210527,0.32833684210526315,0.6024631578947369,1.4054736842105262,1.458484210526315,1.0969684210526323,0.3615157894736827,0.03578947368421048,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.4288971555972471,0.3644984583770708,0.0308099978639913,0.06904004476757619,0.5618167995040402,1.3630904902364454,0
3.0,6.0,0.0,1.0,0.0,-1.0,0.054878048780487854,0.307484699747961,-0.0777439024390244,0.051402439024390234,-0.03804878048780491,-0.5615853658536585,-0.01847560975609741,0.10719512195121939,-0.01920731707317075,-0.27182926829268306,-0.5696341463414636,0.29780487804878053,1.0,0.0777439024390244,0.0,0.0,0.0,0.0,0.0,-0.75,6.0,-1.0,0.0,-0.46470961676474326,0.07037637787430684,0.09438792244593625,0.027460716720040468,0.18526034250983836,-0.00928623270726009,3.0,6.0,0.0,1.0,0.0,1.0,0.054878048780487854,0.307484699747961,0.0777439024390244,0.051402439024390234,0.03804878048780491,0.5615853658536585,0.01847560975609741,0.10719512195121939,0.01920731707317075,0.27182926829268306,0.5696341463414636,0.29780487804878053,0.0777439024390244,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.46470961676474326,0.07037637787430684,0.09438792244593625,0.027460716720040468,0.18526034250983836,0.00928623270726009,1
-12.0,2.0,-1.0,1.0,0.0,-1.0,-0.11253196930946285,-0.523248143764548,-0.1278772378516625,0.11603580562659843,-0.0575703324808185,0.16102301790281331,0.023810741687979586,1.170741687979541,-0.11355498721227625,0.39930946291560154,0.04567774936061353,0.353631713554988,1.0,0.1278772378516625,0.0,0.0,0.0,0.0,0.0,-0.75,5.0,-1.0,0.0,0.25714371162545857,0.1836952769719088,0.23199318703197014,0.03182765501653828,2.000987607112016,-0.0919960191620221,12.0,2.0,1.0,1.0,0.0,1.0,0.11253196930946285,0.523248143764548,0.1278772378516625,0.11603580562659843,0.0575703324808185,0.16102301790281331,0.023810741687979586,1.170741687979541,0.11355498721227625,0.39930946291560154,0.04567774936061353,0.353631713554988,0.1278772378516625,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.25714371162545857,0.1836952769719088,0.23199318703197014,0.03182765501653828,2.000987607112016,0.0919960191620221,1
-4.0,-4.0,0.0,0.0,0.0,1.0,-0.1505882352941177,-0.5877866649021186,0.04705882352941171,-0.017388235294117593,-0.07334117647058824,-0.18077647058823526,-0.10588235294117643,-0.6707529411764707,0.2872941176470588,-0.06178823529411659,-0.4466117647058834,0.3848235294117668,0.0,-0.04705882352941171,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,-1.0,0.0,-0.1818657432359929,-0.1330974664327964,-0.046311092807514,-0.102758069597218,-0.6648389086095662,0.23309120403487174,4.0,4.0,0.0,0.0,0.0,1.0,0.1505882352941177,0.5877866649021186,0.04705882352941171,0.017388235294117593,0.07334117647058824,0.18077647058823526,0.10588235294117643,0.6707529411764707,0.2872941176470588,0.06178823529411659,0.4466117647058834,0.3848235294117668,0.04705882352941171,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.1818657432359929,0.1330974664327964,0.046311092807514,0.102758069597218,0.6648389086095662,0.23309120403487174,1
3.0,2.0,0.0,4.0,0.0,7.0,0.0301659125188537,0.16989903679539742,-0.009803921568627305,-0.035218702865761675,0.012277526395173488,0.4654600301659125,-0.13855203619909506,0.30066365007541473,0.625339366515837,-2.789366515837105,-1.7373755656108596,-1.0519909502262452,1.0,0.009803921568627305,0.0,0.0,0.0,0.0,0.0,-0.75,7.0,1.0,0.0,0.4579655427850362,-0.12577973097556938,-0.02652542374256517,0.01856232746026093,0.29868174050081675,0.6147335316833628,3.0,2.0,0.0,4.0,0.0,7.0,0.0301659125188537,0.16989903679539742,0.009803921568627305,0.035218702865761675,0.012277526395173488,0.4654600301659125,0.13855203619909506,0.30066365007541473,0.625339366515837,2.789366515837105,1.7373755656108596,1.0519909502262452,0.009803921568627305,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.4579655427850362,0.12577973097556938,0.02652542374256517,0.01856232746026093,0.29868174050081675,0.6147335316833628,0
-9.0,0.0,0.0,1.0,10.0,-2.0,-0.06533575317604357,-0.3429447511268302,-0.073502722323049,-0.1131941923774955,-0.07502722323049005,-0.030980036297640623,0.08286751361161526,-1.1888929219600728,0.20090744101633395,-0.4711252268602544,3.130072595281307,-3.6011978221415615,0.0,0.073502722323049,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,-1.0,0.0,-0.000513306925897794,0.14222550362183894,-0.07142863299608743,-0.02104558396181011,-1.085091356199821,0.2807394033179552,9.0,0.0,0.0,1.0,10.0,2.0,0.06533575317604357,0.3429447511268302,0.073502722323049,0.1131941923774955,0.07502722323049005,0.030980036297640623,0.08286751361161526,1.1888929219600728,0.20090744101633395,0.4711252268602544,3.130072595281307,3.6011978221415615,0.073502722323049,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.000513306925897794,0.14222550362183894,0.07142863299608743,0.02104558396181011,1.085091356199821,0.2807394033179552,1
3.0,1.0,0.0,-1.0,-3.0,6.0,0.03823178016726403,0.1823215567939549,-0.0035842293906810374,-0.035567502986857735,-0.007037037037037064,-0.23015531660692945,0.02684587813620065,0.004444444444444362,-0.08375149342891276,-0.7646714456391877,0.15818399044205522,-0.9228554360812429,0.0,0.05315796210957513,-0.04296575078122228,1.0,0.0,0.0,0.0,-0.75,8.0,0.25,0.05592439095111601,-0.22003214369788276,0.08305662323677432,-0.003257982731341591,0.03500983347875353,0.05401604375164737,-0.0810591440830237,3.0,1.0,0.0,1.0,3.0,6.0,0.03823178016726403,0.1823215567939549,0.0035842293906810374,0.035567502986857735,0.007037037037037064,0.23015531660692945,0.02684587813620065,0.004444444444444362,0.08375149342891276,0.7646714456391877,0.15818399044205522,0.9228554360812429,0.05315796210957513,0.04296575078122228,1.0,1.0,0.0,0.0,1.0,0.25,0.05592439095111601,0.22003214369788276,0.08305662323677432,0.003257982731341591,0.03500983347875353,0.05401604375164737,0.0810591440830237,0
9.0,2.0,0.0,3.0,0.0,4.0,0.11253196930946285,0.523248143764548,0.06777493606138096,0.044757033248081834,0.09265984654731452,0.22488491048593345,0.026547314578005188,0.3885677749360614,0.3429667519181586,0.35491048593350305,-2.3200767263427107,2.6749872122762137,0.0,-0.06722080136402375,0.0005541346973571559,0.0,0.0,0.0,0.0,-0.75,1.0,1.0,0.0033385652115249798,0.19511069698405625,-0.04030390113690996,-0.0018423933945082016,0.035892667287978464,0.32208498751778925,0.3053427012348082,9.0,2.0,0.0,3.0,0.0,4.0,0.11253196930946285,0.523248143764548,0.06777493606138096,0.044757033248081834,0.09265984654731452,0.22488491048593345,0.026547314578005188,0.3885677749360614,0.3429667519181586,0.35491048593350305,2.3200767263427107,2.6749872122762137,0.06722080136402375,0.0005541346973571559,0.5,1.0,0.0,0.0,1.0,1.0,0.0033385652115249798,0.19511069698405625,0.04030390113690996,0.0018423933945082016,0.035892667287978464,0.32208498751778925,0.3053427012348082,0
2.0,-5.0,0.0,3.0,0.0,5.0,-0.04761904761904756,-0.19415601444095776,0.17857142857142871,-0.07714285714285712,0.07857142857142863,0.22238095238095237,0.38095238095238093,0.9623809523809523,0.016666666666666635,3.2961904761904766,-0.5795238095238089,3.8757142857142854,0.0,-0.17857142857142871,0.0,0.0,0.0,0.0,0.0,-0.75,5.0,1.0,-1.1102230246251565e-16,0.15534470523850216,0.20144737618923947,-0.21462779023133577,-0.06043421285677203,0.719282245781979,-0.016115790095139235,2.0,5.0,0.0,3.0,0.0,5.0,0.04761904761904756,0.19415601444095776,0.17857142857142871,0.07714285714285712,0.07857142857142863,0.22238095238095237,0.38095238095238093,0.9623809523809523,0.016666666666666635,3.2961904761904766,0.5795238095238089,3.8757142857142854,0.17857142857142871,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.1102230246251565e-16,0.15534470523850216,0.20144737618923947,0.21462779023133577,0.06043421285677203,0.719282245781979,0.016115790095139235,0
0.0,2.0,0.0,3.0,0.0,1.0,0.0331262939958592,0.13353139262452274,-0.05797101449275366,-0.12844720496894407,0.017246376811594133,-0.19830227743271223,-0.15287784679089023,-0.6554865424430643,-0.011594202898550704,-1.0846583850931677,0.15490683229813662,-1.2395652173913043,1.0,0.05797101449275366,0.0,0.0,0.0,0.0,0.0,-0.75,4.0,-1.0,0.0,-0.1639606470548942,-0.09164979758453057,-0.08324155927402316,0.05927808008907709,-0.5465354901829806,2.7755575615628914e-17,0.0,2.0,0.0,3.0,0.0,1.0,0.0331262939958592,0.13353139262452274,0.05797101449275366,0.12844720496894407,0.017246376811594133,0.19830227743271223,0.15287784679089023,0.6554865424430643,0.011594202898550704,1.0846583850931677,0.15490683229813662,1.2395652173913043,0.05797101449275366,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.1639606470548942,0.09164979758453057,0.08324155927402316,0.05927808008907709,0.5465354901829806,2.7755575615628914e-17,1
8.0,7.0,0.0,3.0,0.0,3.0,0.18575851393188847,0.8109302162163288,-0.08978328173374617,0.013219814241486105,0.0018575851393187737,-0.17817337461300314,-0.15095975232198133,-0.43216718266253884,0.12507739938080503,0.44473684210526265,0.26795665634674926,0.1767801857585134,0.0,0.07184724340387094,0.01793603832987517,1.0,-1.0,1.0,-1.0,2.0,1.0,0.0,-0.015586100543808601,-0.1394871268384675,-0.07227360501809155,0.06230479017309071,0.059829265511874063,-0.3287891825822079,0.15610641472637998,8.0,7.0,0.0,3.0,0.0,3.0,0.18575851393188847,0.8109302162163288,0.08978328173374617,0.013219814241486105,0.0018575851393187737,0.17817337461300314,0.15095975232198133,0.43216718266253884,0.12507739938080503,0.44473684210526265,0.26795665634674926,0.1767801857585134,0.07184724340387094,0.01793603832987517,1.0,1.0,1.0,1.0,2.0,0.0,0.015586100543808601,0.1394871268384675,0.07227360501809155,0.06230479017309071,0.059829265511874063,0.3287891825822079,0.15610641472637998,0
10.0,-4.0,0.0,-1.0,0.0,0.0,0.03344947735191639,0.19415601444095776,0.15609756097560967,0.07143554006968644,-0.024146341463414656,0.27031358885017415,0.1314564459930314,-0.20763763066202068,-0.008362369337979098,1.6489965156794426,1.085226480836237,0.5637700348432055,1.0,-0.15609756097560967,0.0,0.0,0.0,0.0,0.0,-0.75,4.0,1.0,0.0,0.16667208418255086,-0.03541655445577052,-0.03447656028785201,-0.14553737660063976,-0.5223133185092474,-0.042855648085749876,10.0,4.0,0.0,1.0,0.0,0.0,0.03344947735191639,0.19415601444095776,0.15609756097560967,0.07143554006968644,0.024146341463414656,0.27031358885017415,0.1314564459930314,0.20763763066202068,0.008362369337979098,1.6489965156794426,1.085226480836237,0.5637700348432055,0.15609756097560967,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.16667208418255086,0.03541655445577052,0.03447656028785201,0.14553737660063976,0.5223133185092474,0.042855648085749876,0
15.0,10.0,0.0,-1.0,0.0,-3.0,0.1277139208173691,0.7591051483517424,-0.057471264367816244,-0.006819923371647496,0.060063856960408724,0.2474712643678162,-0.031532567049808446,-0.6159514687100893,-0.9690932311621968,0.8842656449553004,1.1500638569604087,-0.26579821200510834,0.0,0.051462904911180773,0.006008359456635415,1.0,0.0,0.0,0.0,-0.75,6.0,-0.5,-0.0039152781579101514,0.2709435634921421,0.02487254124401317,0.031034683867381785,0.09460883754075722,-0.4861868923848214,-0.8567372372024505,15.0,10.0,0.0,1.0,0.0,3.0,0.1277139208173691,0.7591051483517424,0.057471264367816244,0.006819923371647496,0.060063856960408724,0.2474712643678162,0.031532567049808446,0.6159514687100893,0.9690932311621968,0.8842656449553004,1.1500638569604087,0.26579821200510834,0.051462904911180773,0.006008359456635415,1.0,1.0,0.0,0.0,1.0,0.5,0.0039152781579101514,0.2709435634921421,0.02487254124401317,0.031034683867381785,0.09460883754075722,0.4861868923848214,0.8567372372024505,1
9.0,-4.0,0.0,-6.0,0.0,-2.0,0.02857142857142858,0.16430305129127643,0.1499999999999999,0.124,0.1448571428571429,0.12971428571428567,0.24028571428571427,1.4934285714285718,-5.384285714285715,1.2745714285714285,-2.983714285714286,4.258285714285714,0.0,-0.1166666666666667,0.03333333333333327,0.0,1.0,0.0,0.0,-0.75,3.0,0.5,0.03626052771406307,0.0835718829219359,0.15444222099317434,0.05603460216079886,0.0726315637030644,1.1243733501248532,-5.990791719737921,9.0,4.0,0.0,6.0,0.0,2.0,0.02857142857142858,0.16430305129127643,0.1499999999999999,0.124,0.1448571428571429,0.12971428571428567,0.24028571428571427,1.4934285714285718,5.384285714285715,1.2745714285714285,2.983714285714286,4.258285714285714,0.1166666666666667,0.03333333333333327,0.5,1.0,0.0,0.0,1.0,0.5,0.03626052771406307,0.0835718829219359,0.15444222099317434,0.05603460216079886,0.0726315637030644,1.1243733501248532,5.990791719737921,0
11.0,8.0,0.0,2.0,0.0,5.0,0.12238325281803542,0.6678293725756554,-0.06682769726247995,0.009484702093397746,-0.14685990338164256,-0.1542028985507246,0.13951690821256024,-2.197391304347826,-0.3243156199677939,2.0860225442834133,1.3238808373590985,0.7621417069243148,1.0,0.013123993558776248,0.0537037037037037,0.0,0.0,0.0,0.0,-0.75,2.0,-1.0,-0.05249309889684817,-0.14522312154210365,0.1512525290972634,0.018151284452807892,-0.13386616076853652,-2.132579147072237,-0.3158461296471985,11.0,8.0,0.0,2.0,0.0,5.0,0.12238325281803542,0.6678293725756554,0.06682769726247995,0.009484702093397746,0.14685990338164256,0.1542028985507246,0.13951690821256024,2.197391304347826,0.3243156199677939,2.0860225442834133,1.3238808373590985,0.7621417069243148,0.013123993558776248,0.0537037037037037,0.5,1.0,0.0,0.0,1.0,1.0,0.05249309889684817,0.14522312154210365,0.1512525290972634,0.018151284452807892,0.13386616076853652,2.132579147072237,0.3158461296471985,1
-2.0,-1.0,0.0,2.0,0.0,5.0,-0.06349206349206349,-0.24116205681688774,0.007936507936507908,-0.19777777777777772,-0.09825396825396826,-0.4401587301587302,-0.17936507936507928,-0.7782539682539684,0.9666666666666666,-1.3552380952380947,0.5414285714285714,-1.896666666666666,0.0,-0.02182539682539686,-0.013888888888888895,1.0,0.0,1.0,0.0,-0.75,7.0,0.5,-0.014389098299231406,-0.4752911022880122,-0.2087378526608501,-0.22188948850634765,-0.12037919637136985,-0.8463955401573897,0.9972604394587309,2.0,1.0,0.0,2.0,0.0,5.0,0.06349206349206349,0.24116205681688774,0.007936507936507908,0.19777777777777772,0.09825396825396826,0.4401587301587302,0.17936507936507928,0.7782539682539684,0.9666666666666666,1.3552380952380947,0.5414285714285714,1.896666666666666,0.02182539682539686,0.013888888888888895,1.0,1.0,1.0,0.0,1.0,0.5,0.014389098299231406,0.4752911022880122,0.2087378526608501,0.22188948850634765,0.12037919637136985,0.8463955401573897,0.9972604394587309,0
6.0,0.0,-1.0,-4.0,0.0,-5.0,0.04962779156327546,0.2336148511815055,0.10049627791563265,-0.14292803970223328,0.005930521091811469,-0.1770471464019852,-0.029181141439206026,-0.422853598014888,-0.08660049627791565,0.33709677419354867,-0.5124813895781637,0.8495781637717124,1.0,-0.09511993382961126,-0.005376344086021445,0.0,1.0,0.0,0.0,-0.75,0.0,-0.5,0.004498824778419674,-0.2168133621546423,-0.10815174767321067,-0.19218979453409152,-0.06805222281489592,-0.5342504385199389,-0.09687469356197183,6.0,0.0,1.0,4.0,0.0,5.0,0.04962779156327546,0.2336148511815055,0.10049627791563265,0.14292803970223328,0.005930521091811469,0.1770471464019852,0.029181141439206026,0.422853598014888,0.08660049627791565,0.33709677419354867,0.5124813895781637,0.8495781637717124,0.09511993382961126,0.005376344086021445,0.5,1.0,0.0,0.0,1.0,0.5,0.004498824778419674,0.2168133621546423,0.10815174767321067,0.19218979453409152,0.06805222281489592,0.5342504385199389,0.09687469356197183,1
2.0,-1.0,0.0,1.0,0.0,4.0,0.023391812865497075,0.08701137698962969,0.07017543859649111,0.010409356725146202,0.005087719298245474,0.2805847953216375,0.31017543859649116,1.9253216374269009,1.2076023391812867,-0.6410526315789471,-0.7834502923976605,0.1423976608187134,1.0,-0.11184210526315785,0.04166666666666674,0.0,0.0,0.0,0.0,-0.75,1.0,1.0,-0.044530472631305607,0.22695697551088762,0.23791995377297565,-0.05905588870389811,-0.08190426216115143,1.6660228135524304,1.0694735176951897,2.0,1.0,0.0,1.0,0.0,4.0,0.023391812865497075,0.08701137698962969,0.07017543859649111,0.010409356725146202,0.005087719298245474,0.2805847953216375,0.31017543859649116,1.9253216374269009,1.2076023391812867,0.6410526315789471,0.7834502923976605,0.1423976608187134,0.11184210526315785,0.04166666666666674,0.5,1.0,0.0,0.0,1.0,1.0,0.044530472631305607,0.22695697551088762,0.23791995377297565,0.05905588870389811,0.08190426216115143,1.6660228135524304,1.0694735176951897,0
8.0,3.0,0.0,-1.0,0.0,1.0,0.11253196930946285,0.523248143764548,-0.03196930946291565,-0.0748849104859336,0.055319693094629196,-0.01145780051150902,-0.36186700767263424,-1.87613810741688,-0.6780051150895142,0.8762659846547312,1.3592583120204602,-0.48299232736572906,0.0,0.03196930946291565,0.0,0.0,0.0,0.0,0.0,-0.75,6.0,-1.0,-1.1102230246251565e-16,0.009032673655625878,-0.3981980918123894,-0.06432302307538174,0.0881566691687683,-2.0702257400821407,-0.7522900276636323,8.0,3.0,0.0,1.0,0.0,1.0,0.11253196930946285,0.523248143764548,0.03196930946291565,0.0748849104859336,0.055319693094629196,0.01145780051150902,0.36186700767263424,1.87613810741688,0.6780051150895142,0.8762659846547312,1.3592583120204602,0.48299232736572906,0.03196930946291565,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.1102230246251565e-16,0.009032673655625878,0.3981980918123894,0.06432302307538174,0.0881566691687683,2.0702257400821407,0.7522900276636323,1
4.0,-5.0,1.0,1.0,0.0,3.0,0.0,0.0,0.15384615384615385,0.06230769230769223,0.07615384615384624,-0.08307692307692305,0.35307692307692307,-5.226923076923077,0.34615384615384615,0.41538461538461524,0.0830769230769226,0.33230769230769264,1.0,-0.15384615384615385,0.0,0.0,0.0,0.0,0.0,-0.75,3.0,1.0,0.0,-0.20683519950507023,0.2936459066832355,-0.039779300817676444,-0.042783131515882755,-6.41665440190719,0.30424513786119245,4.0,5.0,1.0,1.0,0.0,3.0,0.0,0.0,0.15384615384615385,0.06230769230769223,0.07615384615384624,0.08307692307692305,0.35307692307692307,5.226923076923077,0.34615384615384615,0.41538461538461524,0.0830769230769226,0.33230769230769264,0.15384615384615385,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.20683519950507023,0.2936459066832355,0.039779300817676444,0.042783131515882755,6.41665440190719,0.30424513786119245,0
-7.0,1.0,0.0,-2.0,0.0,-3.0,-0.03947368421052633,-0.2151113796169457,-0.08552631578947378,-0.04144736842105262,0.07815789473684209,-0.4369736842105263,0.0446052631578947,0.28263157894736846,0.08881578947368422,0.9465789473684207,0.7026315789473685,0.24394736842105225,0.0,0.035818713450292305,-0.0475146198830409,0.0,0.0,0.0,0.0,-0.75,5.0,-1.0,-0.05109076547431046,-0.40446259610237323,0.08527187915389389,-0.015168192240038514,0.10571481190204529,0.3114641498222736,0.09521701804155214,7.0,1.0,0.0,2.0,0.0,3.0,0.03947368421052633,0.2151113796169457,0.08552631578947378,0.04144736842105262,0.07815789473684209,0.4369736842105263,0.0446052631578947,0.28263157894736846,0.08881578947368422,0.9465789473684207,0.7026315789473685,0.24394736842105225,0.035818713450292305,0.0475146198830409,0.5,1.0,0.0,0.0,1.0,1.0,0.05109076547431046,0.40446259610237323,0.08527187915389389,0.015168192240038514,0.10571481190204529,0.3114641498222736,0.09521701804155214,1
-6.0,6.0,0.0,-4.0,15.0,-2.0,0.0,0.0,-0.17142857142857149,-0.08485714285714285,-0.0077142857142856736,0.18514285714285716,-0.015428571428571458,0.2391428571428571,0.0,1.5659999999999998,2.059714285714285,-0.49371428571428533,1.0,0.17142857142857149,0.0,0.0,0.0,0.0,0.0,-0.75,6.0,-1.0,0.0,0.26711428742180066,0.14279247811644136,0.042198374129933436,0.13163903579590341,0.3841188702366159,0.019891489488857494,6.0,6.0,0.0,4.0,15.0,2.0,0.0,0.0,0.17142857142857149,0.08485714285714285,0.0077142857142856736,0.18514285714285716,0.015428571428571458,0.2391428571428571,0.0,1.5659999999999998,2.059714285714285,0.49371428571428533,0.17142857142857149,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.26711428742180066,0.14279247811644136,0.042198374129933436,0.13163903579590341,0.3841188702366159,0.019891489488857494,1
